"log_time","user_created_time","impact_category","logged_value"
2023-11-30 04:25:41.892 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,5
2023-11-30 04:25:43.882 +1100,2023-01-17 04:51:52.964 +1100,mood,5
2023-11-30 05:13:40.225 +1100,2023-11-27 17:47:55.473 +1100,hours_of_sleep,7
2023-11-30 05:13:45.976 +1100,2023-11-27 17:47:55.473 +1100,energy_level_upon_awakening,7.86
2023-11-30 05:13:54.843 +1100,2023-11-27 17:47:55.473 +1100,mood,8.87
2023-11-30 06:17:29.129 +1100,2023-08-28 14:06:24.597 +1000,perception_of_productivity,8
2023-11-30 06:17:36.981 +1100,2023-08-28 14:06:24.597 +1000,mood,8
2023-11-30 06:58:49.044 +1100,2023-05-09 10:46:26.748 +1000,hours_of_sleep,8
2023-11-30 06:59:02.641 +1100,2023-05-09 10:46:26.748 +1000,energy_level_upon_awakening,8
2023-11-30 06:59:07.383 +1100,2023-05-09 10:46:26.748 +1000,mood,9
2024-03-30 17:32:42.844 +1100,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,8
2024-01-20 23:29:27.510 +1100,2023-07-07 21:18:03.549 +1000,mood,9.4
2024-01-22 07:34:12.908 +1100,2022-08-28 20:42:11.356 +1000,mood,8.05
2024-01-23 06:01:48.948 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,4.84
2024-01-23 17:42:16.805 +1100,2023-12-07 11:21:17.225 +1100,hours_of_sleep,7
2024-01-23 17:42:29.014 +1100,2023-12-07 11:21:17.225 +1100,mood,8
2023-11-30 14:39:12.788 +1100,2023-08-28 14:06:24.597 +1000,hours_of_sleep,6
2023-11-30 14:39:22.412 +1100,2023-08-28 14:06:24.597 +1000,energy_level_upon_awakening,8
2023-11-30 14:39:30.039 +1100,2023-08-28 14:06:24.597 +1000,mood,8
2024-04-04 20:58:14.945 +1100,2024-03-30 15:40:28.946 +1100,energy_level_upon_awakening,9
2024-04-05 20:38:03.084 +1100,2023-08-31 22:23:19.755 +1000,hours_of_sleep,0
2024-04-05 20:38:17.695 +1100,2023-08-31 22:23:19.755 +1000,mood,5
2023-11-30 15:34:57.480 +1100,2023-11-23 10:13:23.895 +1100,hours_of_sleep,0
2023-11-30 15:35:01.059 +1100,2023-11-23 10:13:23.895 +1100,energy_level_upon_awakening,0
2023-11-30 15:35:03.716 +1100,2023-11-23 10:13:23.895 +1100,mood,0
2023-11-30 16:42:40.685 +1100,2023-11-23 10:13:23.895 +1100,perception_of_productivity,0
2023-11-30 16:42:43.564 +1100,2023-11-23 10:13:23.895 +1100,mood,0
2023-11-30 17:05:10.145 +1100,2023-07-07 21:18:03.549 +1000,mood,5
2024-03-24 07:21:25.594 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2023-11-30 22:46:11.330 +1100,2023-06-12 22:34:32.622 +1000,energy_level_upon_awakening,7
2023-11-30 22:46:17.725 +1100,2023-06-12 22:34:32.622 +1000,mood,6
2024-04-04 20:58:30.253 +1100,2024-03-30 15:40:28.946 +1100,mood,10
2024-04-05 20:38:11.813 +1100,2023-08-31 22:23:19.755 +1000,energy_level_upon_awakening,5
2024-04-06 21:23:11.603 +1100,2024-03-27 08:59:52.256 +1100,mood,6.35
2023-12-01 01:44:23.402 +1100,2023-10-28 06:40:22.281 +1100,hours_of_sleep,6
2023-12-01 01:44:35.360 +1100,2023-10-28 06:40:22.281 +1100,energy_level_upon_awakening,5.8
2023-12-01 01:44:44.438 +1100,2023-10-28 06:40:22.281 +1100,mood,5.9
2023-12-01 02:12:58.688 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,9.75
2023-12-01 02:13:02.989 +1100,2023-01-17 04:51:52.964 +1100,mood,9
2023-12-01 04:19:07.791 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,9
2023-12-01 04:19:15.976 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,8
2023-12-01 04:19:22.022 +1100,2023-01-26 02:57:05.097 +1100,mood,8
2023-12-01 06:04:03.080 +1100,2023-08-28 14:06:24.597 +1000,perception_of_productivity,6.5
2023-12-01 06:04:09.440 +1100,2023-08-28 14:06:24.597 +1000,mood,7
2024-03-24 07:25:07.945 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-03-24 07:25:10.595 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,5.56
2024-03-24 07:25:13.350 +1100,2022-09-10 20:36:44.882 +1000,mood,5.56
2024-03-27 21:27:52.211 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-01-23 17:42:22.088 +1100,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,7
2024-03-30 21:40:00.889 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,7.4
2024-03-24 08:03:31.718 +1100,2022-08-28 20:42:11.356 +1000,mood,6.8
2023-12-01 12:28:38.166 +1100,2023-05-09 10:46:26.748 +1000,hours_of_sleep,8
2024-03-27 21:27:57.273 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,8.67
2024-03-30 21:40:03.340 +1100,2022-09-10 20:36:44.882 +1000,mood,6.23
2023-12-01 15:03:31.398 +1100,2023-08-28 14:06:24.597 +1000,hours_of_sleep,7.5
2023-12-01 15:03:41.138 +1100,2023-08-28 14:06:24.597 +1000,energy_level_upon_awakening,8
2023-12-01 15:04:00.315 +1100,2023-08-28 14:06:24.597 +1000,mood,8
2023-12-01 15:52:00.112 +1100,2023-11-25 04:55:52.165 +1100,hours_of_sleep,0
2023-12-01 16:14:36.392 +1100,2023-07-07 21:18:03.549 +1000,mood,9.3
2024-04-05 20:55:55.953 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,7.14
2024-04-05 20:55:58.519 +1100,2022-09-10 20:36:44.882 +1000,mood,7.36
2024-04-06 21:53:21.476 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,7.02
2024-04-06 21:53:24.060 +1100,2022-09-10 20:36:44.882 +1000,mood,7.18
2024-04-07 18:38:23.561 +1000,2023-06-12 22:34:32.622 +1000,mood,7
2023-12-01 22:36:23.180 +1100,2023-07-07 21:18:03.549 +1000,hours_of_sleep,7
2023-12-01 22:36:34.292 +1100,2023-07-07 21:18:03.549 +1000,energy_level_upon_awakening,9.3
2024-01-19 01:23:25.029 +1100,2023-12-28 10:18:52.738 +1100,hours_of_sleep,0
2023-12-05 05:10:00.347 +1100,2023-01-26 02:57:05.097 +1100,mood,8
2023-12-07 04:01:58.081 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,8
2023-12-07 04:02:16.198 +1100,2023-01-26 02:57:05.097 +1100,mood,8.5
2023-12-07 14:06:22.318 +1100,2023-10-28 06:40:22.281 +1100,mood,7.3
2023-12-07 21:26:00.307 +1100,2023-06-12 22:34:32.622 +1000,energy_level_upon_awakening,7
2023-12-08 01:56:23.143 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,6.9
2023-12-08 01:56:32.452 +1100,2023-01-26 02:57:05.097 +1100,mood,7
2023-12-08 02:16:58.626 +1100,2023-10-28 06:40:22.281 +1100,hours_of_sleep,8
2023-12-08 02:17:08.339 +1100,2023-10-28 06:40:22.281 +1100,energy_level_upon_awakening,8.3
2023-12-08 02:17:19.927 +1100,2023-10-28 06:40:22.281 +1100,mood,6.8
2024-01-23 07:41:29.288 +1100,2022-08-28 20:42:11.356 +1000,mood,8
2024-03-27 21:28:02.589 +1100,2024-01-30 00:50:40.963 +1100,mood,7.89
2024-01-24 16:45:11.419 +1100,2023-12-07 11:21:17.225 +1100,hours_of_sleep,6
2023-12-08 14:07:04.938 +1100,2023-10-28 06:40:22.281 +1100,perception_of_productivity,6.5
2023-12-08 14:07:13.299 +1100,2023-10-28 06:40:22.281 +1100,mood,6.9
2024-04-02 15:06:20.819 +1100,2023-06-28 03:46:07.052 +1000,hours_of_sleep,8
2024-04-02 15:06:35.654 +1100,2023-06-28 03:46:07.052 +1000,mood,10
2024-03-27 21:45:17.326 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,6.4
2024-03-27 21:45:19.370 +1100,2022-09-10 20:36:44.882 +1000,mood,6.56
2024-04-02 15:06:29.245 +1100,2023-06-28 03:46:07.052 +1000,energy_level_upon_awakening,10
2023-12-09 01:20:44.876 +1100,2023-10-28 06:40:22.281 +1100,hours_of_sleep,7
2023-12-09 01:20:53.066 +1100,2023-10-28 06:40:22.281 +1100,energy_level_upon_awakening,7.5
2023-12-09 01:20:59.118 +1100,2023-10-28 06:40:22.281 +1100,mood,6.9
2024-01-19 02:28:03.248 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,0
2024-01-19 02:28:14.903 +1100,2023-01-26 02:57:05.097 +1100,mood,8
2023-12-09 03:58:33.060 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,7.5
2023-12-09 03:58:42.985 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,6
2023-12-09 03:58:48.199 +1100,2023-01-26 02:57:05.097 +1100,mood,5
2023-12-09 04:55:30.293 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,4.28
2023-12-09 04:55:34.510 +1100,2023-01-17 04:51:52.964 +1100,mood,3.65
2024-01-21 01:47:20.110 +1100,2023-12-28 10:18:52.738 +1100,hours_of_sleep,0
2024-01-23 08:02:49.983 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-01-23 08:02:52.971 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,3.92
2024-01-23 08:02:55.376 +1100,2022-09-10 20:36:44.882 +1000,mood,3.34
2024-01-24 16:45:15.720 +1100,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,7
2024-01-25 06:02:51.832 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-04-05 21:35:24.000 +1100,2023-07-07 21:18:03.549 +1000,mood,5
2024-04-06 23:51:39.760 +1100,2023-07-07 21:18:03.549 +1000,hours_of_sleep,8
2024-04-07 08:19:48.250 +1000,2022-08-28 20:42:11.356 +1000,mood,8
2024-04-07 19:48:46.150 +1000,2022-09-10 20:36:44.882 +1000,perception_of_productivity,7.35
2024-01-19 02:28:09.735 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,8
2024-01-21 01:47:39.191 +1100,2023-12-28 10:18:52.738 +1100,energy_level_upon_awakening,6
2024-01-23 08:50:04.437 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-01-23 21:28:30.890 +1100,2023-12-28 10:18:52.738 +1100,energy_level_upon_awakening,5.11
2024-01-23 21:28:46.985 +1100,2023-12-28 10:18:52.738 +1100,mood,7.66
2024-03-25 03:50:27.458 +1100,2023-06-12 22:34:32.622 +1000,energy_level_upon_awakening,5.5
2023-12-10 01:51:09.335 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,0
2023-12-10 03:07:32.400 +1100,2023-06-12 22:34:32.622 +1000,energy_level_upon_awakening,7
2023-12-10 03:07:40.225 +1100,2023-06-12 22:34:32.622 +1000,mood,6
2023-12-10 05:38:37.723 +1100,2023-10-27 00:27:35.870 +1100,hours_of_sleep,8
2023-12-10 05:38:48.402 +1100,2023-10-27 00:27:35.870 +1100,energy_level_upon_awakening,6.5
2023-12-10 05:39:03.886 +1100,2023-10-27 00:27:35.870 +1100,mood,7.01
2023-12-10 09:16:36.211 +1100,2023-10-28 06:40:22.281 +1100,hours_of_sleep,6
2023-12-10 09:16:44.411 +1100,2023-10-28 06:40:22.281 +1100,energy_level_upon_awakening,4.5
2023-12-10 09:16:52.735 +1100,2023-10-28 06:40:22.281 +1100,mood,5.5
2023-12-10 13:41:32.293 +1100,2023-10-28 06:40:22.281 +1100,perception_of_productivity,6.9
2023-12-10 13:41:40.115 +1100,2023-10-28 06:40:22.281 +1100,mood,8.1
2024-03-31 02:52:29.386 +1100,2023-06-12 22:34:32.622 +1000,energy_level_upon_awakening,5
2024-01-24 16:45:20.956 +1100,2023-12-07 11:21:17.225 +1100,mood,8
2024-01-25 06:02:55.173 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,4.54
2023-12-11 04:35:36.449 +1100,2023-12-08 05:17:03.144 +1100,hours_of_sleep,7
2023-12-11 04:42:14.683 +1100,2023-12-08 05:17:03.144 +1100,energy_level_upon_awakening,7
2023-12-11 04:42:48.634 +1100,2023-12-08 05:17:03.144 +1100,mood,9
2024-03-25 03:50:38.491 +1100,2023-06-12 22:34:32.622 +1000,mood,5
2024-03-31 02:52:49.178 +1100,2023-06-12 22:34:32.622 +1000,mood,7
2024-01-19 02:32:21.036 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,5.25
2024-01-19 02:32:33.107 +1100,2023-08-17 03:37:21.683 +1000,mood,5
2024-01-21 01:48:01.865 +1100,2023-12-28 10:18:52.738 +1100,mood,6.03
2024-04-02 16:58:19.192 +1100,2023-12-07 11:21:17.225 +1100,hours_of_sleep,7
2024-04-02 16:58:23.402 +1100,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,8
2023-12-11 23:27:55.356 +1100,2023-12-07 11:21:17.225 +1100,hours_of_sleep,7
2023-12-11 23:28:02.204 +1100,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,7.74
2023-12-11 23:28:09.194 +1100,2023-12-07 11:21:17.225 +1100,mood,7
2024-04-04 23:17:57.084 +1100,2024-03-29 04:11:26.291 +1100,hours_of_sleep,0
2024-04-04 23:18:05.042 +1100,2024-03-29 04:11:26.291 +1100,energy_level_upon_awakening,6.88
2024-04-04 23:18:14.852 +1100,2024-03-29 04:11:26.291 +1100,mood,5.47
2023-12-12 03:06:25.863 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,6
2023-12-12 03:06:35.324 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,2.9
2023-12-12 03:06:41.961 +1100,2023-08-17 03:37:21.683 +1000,mood,3.18
2023-12-12 04:34:04.959 +1100,2023-10-28 06:40:22.281 +1100,hours_of_sleep,6.58
2023-12-12 04:51:39.643 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,8.5
2023-12-12 04:51:56.484 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,8
2023-12-12 04:52:08.211 +1100,2023-01-26 02:57:05.097 +1100,mood,8
2023-12-12 04:56:18.184 +1100,2023-10-27 00:27:35.870 +1100,hours_of_sleep,0
2023-12-12 04:56:24.671 +1100,2023-10-27 00:27:35.870 +1100,energy_level_upon_awakening,5
2023-12-12 04:56:29.260 +1100,2023-10-27 00:27:35.870 +1100,mood,5
2023-12-12 06:23:45.627 +1100,2023-10-28 06:40:22.281 +1100,energy_level_upon_awakening,7.7
2023-12-12 09:41:54.111 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,3.1
2023-12-12 09:42:00.845 +1100,2023-08-17 03:37:21.683 +1000,mood,4.11
2023-12-12 12:02:24.319 +1100,2023-12-07 11:21:17.225 +1100,perception_of_productivity,8
2023-12-12 12:02:58.123 +1100,2023-12-07 11:21:17.225 +1100,mood,8
2023-12-12 13:54:54.679 +1100,2023-10-28 06:40:22.281 +1100,perception_of_productivity,4.5
2023-12-12 13:55:06.442 +1100,2023-10-28 06:40:22.281 +1100,mood,7.8
2023-12-12 13:56:41.703 +1100,2023-01-26 02:57:05.097 +1100,perception_of_productivity,9.5
2024-01-19 02:32:28.488 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5
2024-01-21 02:33:37.861 +1100,2024-01-10 16:31:41.513 +1100,hours_of_sleep,8
2024-01-23 21:32:10.540 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,5.75
2023-12-13 00:13:37.962 +1100,2023-12-07 11:21:17.225 +1100,hours_of_sleep,7
2023-12-13 00:13:44.134 +1100,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,8
2023-12-13 00:13:50.908 +1100,2023-12-07 11:21:17.225 +1100,mood,9
2024-01-23 21:32:12.673 +1100,2022-09-10 20:36:44.882 +1000,mood,4.71
2023-12-13 02:40:25.090 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,7
2023-12-13 02:40:31.799 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5
2023-12-13 02:40:42.731 +1100,2023-08-17 03:37:21.683 +1000,mood,4.09
2023-12-13 02:58:13.060 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,8.5
2023-12-13 02:58:18.961 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,8
2023-12-13 02:58:27.511 +1100,2023-01-26 02:57:05.097 +1100,mood,7
2023-12-13 06:01:32.305 +1100,2023-10-28 06:40:22.281 +1100,hours_of_sleep,7.5
2023-12-13 06:02:09.137 +1100,2023-10-28 06:40:22.281 +1100,energy_level_upon_awakening,7.4
2023-12-13 06:02:20.698 +1100,2023-10-28 06:40:22.281 +1100,mood,7.5
2023-12-13 12:04:44.396 +1100,2023-12-07 11:21:17.225 +1100,perception_of_productivity,8.19
2023-12-13 12:04:59.421 +1100,2023-12-07 11:21:17.225 +1100,mood,8.48
2024-03-25 06:42:13.954 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-01-21 02:47:16.185 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,0
2024-01-21 02:47:28.464 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,10
2024-03-28 00:09:02.937 +1100,2024-03-27 08:59:52.256 +1100,hours_of_sleep,0
2024-03-28 00:09:12.415 +1100,2024-03-27 08:59:52.256 +1100,energy_level_upon_awakening,6.4
2024-03-31 05:01:31.547 +1100,2023-12-07 11:21:17.225 +1100,perception_of_productivity,8
2024-04-02 16:58:27.577 +1100,2023-12-07 11:21:17.225 +1100,mood,8
2024-01-19 02:52:56.800 +1100,2023-10-28 06:40:22.281 +1100,hours_of_sleep,7
2024-01-19 02:53:15.534 +1100,2023-10-28 06:40:22.281 +1100,energy_level_upon_awakening,5
2024-01-21 02:47:42.051 +1100,2023-01-26 02:57:05.097 +1100,mood,8
2023-12-13 23:38:45.574 +1100,2023-12-07 11:21:17.225 +1100,hours_of_sleep,7
2023-12-13 23:38:50.770 +1100,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,9
2023-12-13 23:38:55.442 +1100,2023-12-07 11:21:17.225 +1100,mood,9
2024-04-03 15:59:57.105 +1100,2023-12-07 11:21:17.225 +1100,hours_of_sleep,7
2023-12-14 02:33:24.626 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,7.5
2023-12-14 02:39:51.372 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,4.2
2023-12-14 02:40:00.584 +1100,2023-08-17 03:37:21.683 +1000,mood,4.13
2023-12-14 03:02:09.074 +1100,2023-10-28 06:40:22.281 +1100,hours_of_sleep,5.5
2023-12-14 03:02:19.953 +1100,2023-10-28 06:40:22.281 +1100,energy_level_upon_awakening,8
2023-12-14 03:02:25.484 +1100,2023-10-28 06:40:22.281 +1100,mood,7.5
2023-12-14 04:49:06.752 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,8
2023-12-14 04:49:15.997 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,8
2023-12-14 04:49:28.332 +1100,2023-01-26 02:57:05.097 +1100,mood,8.5
2024-04-03 16:00:01.688 +1100,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,8
2024-04-05 00:44:28.171 +1100,2024-04-02 09:12:46.109 +1100,hours_of_sleep,4
2024-04-05 00:44:38.019 +1100,2024-04-02 09:12:46.109 +1100,mood,5
2023-12-14 13:04:42.071 +1100,2023-12-07 11:21:17.225 +1100,perception_of_productivity,8
2023-12-14 13:04:46.867 +1100,2023-12-07 11:21:17.225 +1100,mood,9
2024-01-19 02:53:24.327 +1100,2023-10-28 06:40:22.281 +1100,mood,5.5
2024-01-21 03:09:59.310 +1100,2024-01-15 23:15:23.994 +1100,perception_of_productivity,10
2024-01-25 06:02:57.892 +1100,2022-09-10 20:36:44.882 +1000,mood,4.21
2024-01-26 02:26:10.265 +1100,2023-10-28 06:40:22.281 +1100,hours_of_sleep,8
2024-03-28 00:09:18.038 +1100,2024-03-27 08:59:52.256 +1100,mood,5.4
2024-03-31 05:01:43.048 +1100,2023-12-07 11:21:17.225 +1100,mood,9
2023-12-15 00:01:00.193 +1100,2023-12-07 11:21:17.225 +1100,hours_of_sleep,7.5
2023-12-15 00:01:09.356 +1100,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,9
2023-12-15 00:01:17.048 +1100,2023-12-07 11:21:17.225 +1100,mood,9
2023-12-15 01:58:40.101 +1100,2023-10-28 06:40:22.281 +1100,hours_of_sleep,8
2023-12-15 01:58:49.066 +1100,2023-10-28 06:40:22.281 +1100,energy_level_upon_awakening,6.2
2023-12-15 01:58:57.554 +1100,2023-10-28 06:40:22.281 +1100,mood,4.4
2023-12-15 02:29:58.975 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,8.25
2023-12-15 02:30:06.997 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,4.55
2023-12-15 02:30:11.997 +1100,2023-08-17 03:37:21.683 +1000,mood,3.99
2023-12-15 04:48:03.247 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,8
2023-12-15 04:48:19.865 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,9
2023-12-15 04:48:34.549 +1100,2023-01-26 02:57:05.097 +1100,mood,9
2024-04-02 18:00:24.948 +1100,2024-03-18 21:59:51.879 +1100,hours_of_sleep,6
2024-04-02 18:00:38.978 +1100,2024-03-18 21:59:51.879 +1100,mood,6
2024-04-03 16:00:06.267 +1100,2023-12-07 11:21:17.225 +1100,mood,8
2024-04-05 00:44:33.361 +1100,2024-04-02 09:12:46.109 +1100,energy_level_upon_awakening,5
2023-12-15 10:00:51.893 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,5
2023-12-15 10:00:57.409 +1100,2023-08-17 03:37:21.683 +1000,mood,5
2024-03-25 06:42:54.712 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2024-03-28 01:27:19.897 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,7.75
2023-12-15 13:09:28.295 +1100,2023-12-07 11:21:17.225 +1100,perception_of_productivity,9
2023-12-15 13:09:33.375 +1100,2023-12-07 11:21:17.225 +1100,mood,9
2024-03-28 01:27:26.477 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5
2023-12-15 14:08:36.691 +1100,2023-05-09 10:46:26.748 +1000,hours_of_sleep,10
2023-12-15 14:08:44.273 +1100,2023-05-09 10:46:26.748 +1000,energy_level_upon_awakening,5
2023-12-15 14:08:46.968 +1100,2023-05-09 10:46:26.748 +1000,mood,8
2023-12-15 16:08:33.302 +1100,2023-07-07 21:18:03.549 +1000,mood,9.6
2024-04-02 18:00:29.956 +1100,2024-03-18 21:59:51.879 +1100,energy_level_upon_awakening,6
2024-04-03 18:06:35.567 +1100,2024-03-18 21:59:51.879 +1100,hours_of_sleep,8
2023-12-16 01:08:38.899 +1100,2023-12-07 11:21:17.225 +1100,hours_of_sleep,7
2023-12-16 01:08:45.546 +1100,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,9
2023-12-16 01:08:50.002 +1100,2023-12-07 11:21:17.225 +1100,mood,9
2023-12-16 02:32:05.105 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,7
2023-12-16 02:32:12.673 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,4.4
2023-12-16 02:32:20.726 +1100,2023-08-17 03:37:21.683 +1000,mood,4.88
2023-12-16 02:54:41.601 +1100,2023-05-09 10:46:26.748 +1000,hours_of_sleep,7
2023-12-16 02:54:48.887 +1100,2023-05-09 10:46:26.748 +1000,energy_level_upon_awakening,6
2023-12-16 02:54:56.210 +1100,2023-05-09 10:46:26.748 +1000,mood,6
2024-01-21 03:10:13.939 +1100,2024-01-15 23:15:23.994 +1100,mood,10
2024-04-03 18:06:41.148 +1100,2024-03-18 21:59:51.879 +1100,energy_level_upon_awakening,7
2023-12-16 04:38:44.956 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,0
2023-12-16 04:38:49.734 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,7
2023-12-16 04:38:54.555 +1100,2023-01-26 02:57:05.097 +1100,mood,7
2023-12-16 09:36:16.818 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,4.08
2023-12-16 09:36:26.864 +1100,2023-08-17 03:37:21.683 +1000,mood,5
2024-01-21 03:46:38.115 +1100,2023-06-28 03:46:07.052 +1000,hours_of_sleep,8
2024-01-21 03:46:55.640 +1100,2023-06-28 03:46:07.052 +1000,mood,9
2024-03-28 01:27:29.684 +1100,2023-08-17 03:37:21.683 +1000,mood,5
2024-04-02 19:51:18.755 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-04-03 18:06:46.614 +1100,2024-03-18 21:59:51.879 +1100,mood,7
2024-01-24 21:21:48.856 +1100,2023-12-28 10:18:52.738 +1100,energy_level_upon_awakening,6.08
2024-01-25 06:24:58.510 +1100,2023-12-07 11:21:17.225 +1100,perception_of_productivity,7
2023-12-17 04:30:42.348 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,9
2023-12-17 04:30:49.372 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,4.07
2023-12-17 04:30:56.192 +1100,2023-08-17 03:37:21.683 +1000,mood,3.01
2024-01-25 15:53:59.106 +1100,2023-01-26 02:57:05.097 +1100,perception_of_productivity,7
2024-01-25 15:54:11.135 +1100,2023-01-26 02:57:05.097 +1100,mood,7
2024-01-25 15:54:32.149 +1100,2023-10-28 06:40:22.281 +1100,mood,7
2024-01-26 02:26:25.291 +1100,2023-10-28 06:40:22.281 +1100,energy_level_upon_awakening,7
2024-04-05 01:27:13.369 +1100,2023-01-26 02:57:05.097 +1100,mood,9.5
2023-12-17 06:02:07.331 +1100,2023-05-09 10:46:26.748 +1000,hours_of_sleep,7
2023-12-17 06:02:09.623 +1100,2023-05-09 10:46:26.748 +1000,energy_level_upon_awakening,7
2023-12-17 06:02:14.085 +1100,2023-05-09 10:46:26.748 +1000,mood,8
2024-01-21 03:46:46.642 +1100,2023-06-28 03:46:07.052 +1000,energy_level_upon_awakening,8
2023-12-17 11:49:26.790 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,5
2023-12-17 11:49:33.135 +1100,2023-08-17 03:37:21.683 +1000,mood,4.22
2024-03-28 04:21:56.970 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,11
2023-12-18 02:47:35.775 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,7
